id,data_type,text,is_scam,category,risk_level,risk_score,source
VN_SCAM_TXT_005231,sms,"You are our lucky winner! Claim your prize now. Your account has been selected for a special reward. Click here to claim it now! For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005232,sms,"Come to mu, we're sorting out our narcotics situation",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005233,sms,YES! The only place in town to meet exciting adult singles is now in the UK. Txt CHAT to 86688 now! 150p/Msg.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005234,sms,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005235,sms,U having lunch alone? I now so bored...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005236,sms,What's the significance?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005237,sms,Ok. Not sure what time tho as not sure if can get to library before class. Will try. See you at some point! Have good eve.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005238,sms,"A bit of Ur smile is my hppnss, a drop of Ur tear is my sorrow, a part of Ur heart is my life, a heart like mine wil care for U, forevr as my GOODFRIEND",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005239,sms,Level up with GCash on U B E T: Get 100% Bonus up to P2000 + 3% bonus! Visit uninowph0.com,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005240,sms,Thanks for this hope you had a good day today,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005241,sms,"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who \smokes too much\"" for the entire month of february",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005242,sms,Is there any training tomorrow?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005243,sms,I'm not. She lip synced with shangela.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005244,sms,"Hi Linda, Thank you for your email. I will get back to you with a detailed response shortly. Sound build condition population bit. Likely organization take activity lead sometimes. Current there research clearly. Best regards, Luke Johnson I'm happy to assist with any additional details you might need. Let me know how I can help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005245,sms,Still chance there. If you search hard you will get it..let have a try :),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005246,sms,"It's ok, at least armand's still around",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005247,sms,"[BDO NOTICE]: We need to Lock your #BDO access Account due to Sim Registration, Please visit: https://bdoonlineapp.page.link/Login to regain your access.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005248,sms,I’ll send over the presentation slides this evening. Let me know if you need any changes.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005249,sms,"Hi Susan, Thank you for your email. I will get back to you with a detailed response shortly. Only rock indeed. Suffer owner dinner growth happy. Ask note news the. Treat administration bar away according prepare. Talk back rate spend. Best regards, Matthew Heath Please find attached the updated project plan. Let me know if you have any questions. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005250,sms,\CHA QUITEAMUZING THATSCOOL BABE,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005251,sms,Dude got a haircut. Now its breezy up there,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005252,sms,I will come with karnan car. Please wait till 6pm will directly goto doctor.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005253,sms,Oh yeah! And my diet just flew out the window,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005254,sms,"Hi Epic FAM , huwag kalimutang i-claim ang iyong sign in reward araw-araw sa INBOX , CLAIM AT MANALO ng 100% Website : EpcWinPh.eu maglaro ngayun!",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005255,sms,"Oh yes, why is it like torture watching england?",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005256,sms,Host-based IDPS for linux systems.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005257,sms,"You are guaranteed the latest Nokia Phone, a 40GB iPod MP3 player or a 500 prize! Txt word: COLLECT to No: 83355! IBHltd LdnW15H 150p/Mtmsgrcvd18",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005258,sms,GENT! We are trying to contact you. Last weekends draw shows that you won a 1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005259,sms,Hope you are having a good week. Just checking in,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005260,sms,"Hi Shannon, I hope this message finds you well. I wanted to inform you about our upcoming meeting on 2024-03-20. Similar lot ago keep ready item. Into expect deep risk. Page have will send suddenly next cut expect. Several investment prove. Candidate left by outside. Best regards, Laurie Brewer If you have any further questions, feel free to reach out. I'm here to help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005261,sms,Good morning princess! Happy New Year!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005262,sms,"Hello Rachel, Please review the attached documents and let me know if you have any questions. Shake measure usually. Either raise station may hope month. Dream available offer claim out inside piece. Ahead very PM son. Best regards, Brooke Macdonald Your input is valuable. Please provide any comments or questions you have on the attached proposal. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005263,sms,Get a free trial of our premium service. Visit http://premiumtrial.com.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005264,sms,Did you try making another butt.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005265,sms,Nope... C _ then...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005266,sms,"Hi Patricia, Just a quick reminder about our scheduled meeting tomorrow at 10 AM. Yet their middle. Support law sister step store manager. Collection certain another provide laugh difference such nice. Cheers, Karen Wall Please find attached the updated project plan. Let me know if you have any questions. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005267,sms,"Hello Kelly, I wanted to follow up on our last conversation about the project status. Here are the details: Total left agency exist exist morning. Discover among hand discuss position idea back. Something black quite budget middle ahead page. Kind regards, Jamie Berry I'm happy to assist with any additional details you might need. Let me know how I can help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005268,sms,You are a winner you have been specially selected to receive 1000 cash or a 2000 award. Speak to a live operator to claim call 087123002209am-7pm. Cost 10p,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005269,sms,"Your payment is pending, confirm now to avoid service interruption. Exclusive promotion just for you! Act fast before it expires. For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005270,sms,"Download APP to get FREE rewards 50P,100% first deposit bonus,Uncapped 1.0% Bonus Per Deposit,join:pub11.tv",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005271,sms,Yup song bro. No creative. Neva test quality. He said check review online.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005272,sms,K k pa Had your lunch aha.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005273,sms,In which place i can get rooms cheap:-),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005274,sms,You call times job today ok umma and ask them to speed up,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005275,sms,Im parked next to a MINI!!!! When are you coming in today do you think?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005276,sms,"Remember all those whom i hurt during days of satanic imposter in me.need to pay a price,so be it.may destiny keep me going and as u said pray that i get the mind to get over the same.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005277,sms,Hey ! Don't forget ... You are MINE ... For ME ... My possession ... MY property ... MMM ... *childish smile* ...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005278,sms,Hanging out with my brother and his family,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005279,sms,She told to hr that he want posting in chennai:)because i'm working here:),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005280,sms,You still at grand prix?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005281,sms,As in different styles?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005282,sms,luckwin.tv/8E5 Enjoy extra money in your bankroll with our 100% deposit bonus. Make your deposit now.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005283,sms,You always make things bigger than they are,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005284,sms,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. 1.50 increments. Help08718728876",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005285,sms,Great. P diddy is my neighbor and comes for toothpaste every morning,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005286,sms,"Thanks again for your reply today. When is ur visa coming in. And r u still buying the gucci and bags. My sister things are not easy, uncle john also has his own bills so i really need to think about how to make my own money. Later sha.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005287,sms,I'm now but have to wait till 2 for the bus to pick me.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005288,sms,Do you work all this week ?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005289,sms,"Fantasy Football is back on your TV. Go to Sky Gamestar on Sky Active and play 250k Dream Team. Scoring starts on Saturday, so register now!SKY OPT OUT to 88088",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005290,sms,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005291,sms,"Hi, Mobile no. has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005292,sms,"Haha awesome, be there in a minute",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005293,sms,Hmmm.but you should give it on one day..,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005294,sms,Pharaoh's Treasure offers you a chance to win 95k from just 45 pesos. Dare to win? Go to promolink.st/MbqmThj1.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005295,sms,Yeah he got in at 2 and was v apologetic. n had fallen out and she was actin like spoilt child and he got caught up in that. Till 2! But we won't go there! Not doing too badly cheers. You?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005296,sms,No de.am seeing in online shop so that i asked.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005297,sms,Ok no prob. Take ur time.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005298,sms,Call from 08702490080 - tells u 2 call 09066358152 to claim 5000 prize. U have 2 enter all ur mobile & personal details @ the prompts. Careful!,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005299,sms,XMAS iscoming & ur awarded either 500 CD gift vouchers & free entry 2 r 100 weekly draw txt MUSIC to 87066 TnC www.Ldew.com1win150ppmx3age16subscription,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005300,sms,Yo im right by yo work,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005301,sms,"Hi Robert, Just a quick reminder about our scheduled meeting tomorrow at 10 AM. Simple whole far team life medical. For turn road building. So defense Democrat Mr. Surface give letter leg section more. If bill garden suddenly. Watch memory color interview song himself health. Cheers, Sarah Thomas Looking forward to your feedback on the project. Please let me know if you need any further information. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005302,sms,Sunshine Quiz! Win a super Sony DVD recorder if you canname the capital of Australia? Text MQUIZ to 82277. B,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005303,sms,Lol well don't do it without me. We could have a big sale together.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005304,sms,"Hmm ok, i'll stay for like an hour cos my eye is really sore!",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005305,sms,"Your free ringtone is waiting to be collected. Simply text the password \MIX\"" to 85069 to verify. Get Usher and Britney. FML",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005306,sms,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them sent msg i wil explain u later.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005307,sms,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005308,sms,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005309,sms,"We have sent JD for Customer Service cum Accounts Executive to ur mail id, For details contact us",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005310,sms,So that means you still think of teju,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005311,sms,RECPT 1/3. You have ordered a Ringtone. Your order is being processed...,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005312,sms,Guessin you ain't gonna be here before 9?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005313,sms,"Hi Kimberly, Thank you for your email. I will get back to you with a detailed response shortly. Vote hope heart service. Raise itself space phone reality including. Agency free air rich wife under me. Economy message important fear. Best regards, Scott Mullins If you have any further questions, feel free to reach out. I'm here to help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005314,sms,"Hurry up, I've been weed-deficient for like three days",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005315,sms,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005316,sms,Please ask mummy to call father,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005317,sms,Double Mins & Double Txt & 1/2 price Linerental on Latest Orange Bluetooth mobiles. Call MobileUpd8 for the very latest offers. 08000839402 or call2optout/LF56,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005318,sms,Going on nothing great.bye,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005319,sms,"Final notice: Claim your inheritance from a distant relative. Your account has been selected for a special reward. Click here to claim it now! For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005320,sms,Yes I know the cheesy songs from frosty the snowman :),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005321,sms,Shall i get my pouch?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005322,sms,Great! So what attracts you to the brothas?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005323,sms,No plm i will come da. On the way.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005324,sms,Dude im no longer a pisces. Im an aquarius now.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005325,sms,\HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005326,sms,Free 3000p & win VIVO V30e 256GB! Don't miss the Slot Tournament! sbetgift.eu,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005327,sms,None of that's happening til you get here though,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005328,sms,Have your lunch and come quickly and open the door:),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005329,sms,Mag-recharge ng 100P sa unang pagkakataon at makakuha ng 166Pokwin.tv,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005330,sms,"It,,s a taxt massage....tie-pos argh ok! Lool!",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005331,sms,Nobody can decide where to eat and dad wants Chinese,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005332,sms,"Cant believe i said so many things to you this morning when all i really wanted to say was good morning, i love you! Have a beautiful morning. See you in the library later.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005333,sms,I.ll hand her my phone to chat wit u,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005334,sms,"I'm tired of arguing with you about this week after week. Do what you want and from now on, i'll do the same.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005335,sms,Guai... shd haf seen him when he's naughty... so free today? Can go jogging...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005336,sms,"Oi,<REAL NAME>ready ka ba? CO777,mag-offer ng 88 sa mga bagong player. Mag-log in sa: titok.la/biyy !",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005337,sms,Two fundamentals of cool life: \Walk,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005338,sms,Super da:)good replacement for murali,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005339,sms,You'll never believe this but i have actually got off at taunton. Wow,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005340,sms,And of course you should make a stink!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005341,sms,PISS IS TALKING IS SOMEONE THAT REALISE U THAT POINT THIS AT IS IT.(NOW READ IT BACKWARDS),0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005342,sms,Pusta na! As low as 3 pesos for a chance to win 70k with Crazy 777. Tara sa r1w3t5z0mepjd59ms.bonus.fm.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005343,sms,"You have an overdue payment. Pay now to avoid penalties. Your account has been selected for a special reward. Click here to claim it now! For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005344,sms,"Our dating service has been asked 2 contact U by someone shy! CALL 09058091870 NOW all will be revealed. POBox84, M26 3UZ 150p",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005345,sms,Valentines Day Special! Win over 1000 in our quiz and take your partner on the trip of a lifetime! Send GO to 83600 now. 150p/msg rcvd. CustCare:08718720201,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005346,sms,"Hi hope u get this txt~journey hasnt been gd,now about 50 mins late I think.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005347,sms,"Hi Travis, Thank you for your email. I will get back to you with a detailed response shortly. Civil billion miss. Without increase name idea must. Range television deep together culture. History hope public might well wife. Article office build why beat. Impact thousand reason against. Best regards, Andrew Ramirez I appreciate your attention to this matter. Looking forward to your response. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005348,sms,Am surfing online store. For offers do you want to buy any thing.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005349,sms,08714712388 between 10am-7pm Cost 10p,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005350,sms,Badrith is only for chennai:)i will surely pick for us:)no competition for him.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005351,sms,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005352,sms,"Hello Michael, It was great to catch up with you earlier. Let's discuss the next steps over a call next week. Across face ok beat state different suddenly. Physical car page over government sell character western. For land detail seat reason nor. Regards, Jordan Castillo I'm happy to assist with any additional details you might need. Let me know how I can help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005353,sms,"u r subscribed 2 TEXTCOMP 250 wkly comp. 1st wk?s free question follows, subsequent wks charged@150p/msg.2 unsubscribe txt STOP 2 84128,custcare 08712405020",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005354,sms,Magdeposito ng P177 sa 177BET at makakuha ng P177 cash4k80xac.loan,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005355,sms,Sorry that was my uncle. I.ll keep in touch,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005356,sms,Ok... Sweet dreams...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005357,sms,Aah! A cuddle would be lush! I'd need lots of tea and soup before any kind of fumbling!,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005358,sms,"Hi,<REAL NAME>! Gusto mo ba ng 18-888 raffle ticket? Mag-register na sa goo-d.eu/biwm at simulan ang saya!",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005359,sms,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005360,sms,R u in this continent?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005361,sms,X2 . Are you going to get that,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005362,sms,No..jst change tat only..,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005363,sms,What's happening with you. Have you gotten a job and have you begun registration for permanent residency,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005364,sms,You still around? Looking to pick up later,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005365,sms,"Hi Daniel, Just a reminder about the deadline for the report submission on 2024-03-31. Please make sure to submit it on time. Team image nearly. Hundred trade concern wish admit look another. Example factor reason hold police bill. Class her person expect right effort. Clearly agent act challenge traditional. Thanks, Laurie Hamilton I'm happy to assist with any additional details you might need. Let me know how I can help. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005366,sms,Ok no problem... Yup i'm going to sch at 4 if i rem correctly...,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005367,sms,I'm fine. Hope you are good. Do take care.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005368,sms,Yeah I'll try to scrounge something up,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005369,sms,Rofl betta invest in some anti aging products,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005370,sms,If you still havent collected the dough pls let me know so i can go to the place i sent it to get the control number,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005371,sms,Loosu go to hospital. De dont let it careless.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005372,sms,Let's go for a swim this afternoon.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005373,sms,At what time are you coming.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005374,sms,URGENT! We are trying to contact U Todays draw shows that you have won a 800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005375,sms,"Sumali sa KKBET para ibahagi ang 1,000,000P na bonus araw-araw sdu21.bid",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005376,sms,Get up to 88P FREE with JILI APP Download! Link: ss.sala9.com/register,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005377,sms,"Exclusive deal just for you! Sign up today. Don't miss out on this unique chance to win big! Click now to participate. For more details, visit our website or contact us directly.",1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005378,sms,Don't forget to call your friend today.,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005379,sms,Wat time r _ going to xin's hostel?,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005380,sms,Congratulations! You've won a free cruise vacation. Call now to claim.,1,general_online_scam,MEDIUM,0.65,ext_spam_detector_1123
VN_SCAM_TXT_005381,sms,do u think that any girl will propose u today by seing ur bloody funky shit fucking face...............asssssholeeee................,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005382,sms,Sry da..jst nw only i came to home..,0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005383,sms,"Dear Emily, I wanted to let you know about the upcoming changes in the project timeline. Please see the details below. Notice hard through leader skin term everybody. Its bit his soldier black tell like culture. Letter public if throw member. Improve should must could. Republican soon turn apply down. Sincerely, Mary Castillo Please review the attached document at your earliest convenience and provide your feedback. If you have any questions, please feel free to reach out.",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
VN_SCAM_TXT_005384,sms,"K, wen ur free come to my home and also tel vikky i hav sent mail to him also.. Better come evening il be free today aftr 6pm..:-)",0,legitimate_message,SAFE,0.02,ext_spam_detector_1123
